"title","year","position","artist","pos_sentiment","neg_sentiment","neut_sentiment","compound_sentiment","f_k_grade","flesch_index","fog_index","num_syllables","difficult_words","num_dupes","num_words","num_lines","tags","id","popularity","duration_ms","explicit","artists","id_artists","release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"Jesus Walks",2004,43,"Kanye West",0.118,0.151,0.731,-0.9822,2.5,95.17,6,673.2,64,12,564,55,"hip-hop/rnb, religious","5g1vtHqi9uV7xtYeCcFOBx",70,193733,1,"['Kanye West']","['5K4W6rqBFWDnAN6FQUkS6x']","2004-02-10",0.637,0.834,3,-4.686,0,0.323,0.614,0,0.317,0.715,87.312,4
"Joyride",1991,23,"Roxette",0.338,0.076,0.586,0.9979,0.5,100.24,4,353.7,33,22,287,49,"pop, rock","4wj8ppW6nJ5hYlgfeJNBn2",46,263093,0,"['Roxette']","['2SHhfs4BiDxGQ3oxqf0UHY']","1991-03-28",0.631,0.77,2,-5.315,1,0.0267,0.0457,0,0.481,0.734,102.348,4
"Jump",1992,3,"Kris Kross",0.048,0.013,0.939,0.9533,1.3,98.21,4.8,700.2,48,48,588,74,"","43pQdSgEwhhT3Bde1ycXYl",26,139640,0,"['Aretha Franklin']","['7nwUJBm0HE4ZxD3f5cy5ok']","1976",0.931,0.519,11,-11.52,0,0.0766,0.00642,0,0.034,0.964,120.544,4
"Jump Around",1992,24,"House Of Pain",0.055,0.09,0.855,-0.9754,-0.3,107.69,4.4,576,35,38,506,77,"","3TZwjdclvWt7iPJUnMpgcs",75,214947,0,"['House Of Pain']","['0AuW7OCyKfFrsMbtHrYgIV']","1994-07-21",0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,4
"Jumper",1999,40,"Third Eye Blind",0.171,0.097,0.732,0.9814,-0.3,107.69,4.4,376.2,15,35,330,49,"","7cbXqsyqTLQ1w2wvImImaa",2,203921,0,"['Georg Riedel Quintet']","['3jCQpzGWbN9slch9vw4eIl']","1955",0.728,0.234,5,-11.815,1,0.0887,0.956,0.298,0.137,0.647,76.7,4
"Just A Friend",1990,94,"Biz Markie",0.162,0.016,0.822,0.9987,0.9,104.64,5.6,758.7,68,11,669,73,"hip-hop/rnb","5L7EYB9rcDvDc8plfAcYWz",25,317973,0,"['Too Phat', 'V.E.']","['5vDzBrDtN19TnbCN1LvDma', '40dtFU4zt74Rcpuga0Bvg3']","2007-04-10",0.772,0.814,0,-4.387,1,0.0526,0.3,0,0.164,0.931,91.226,4
"Just A Girl",1996,68,"No Doubt",0.065,0.088,0.847,-0.648,1.3,98.21,4.8,309.6,17,10,264,35,"rock","5lWRaa0fBxDE5yU91npPq7",67,209200,0,"['No Doubt']","['0cQbJU1aAzvbEmTuljWLlF']","1995-10-10",0.638,0.906,2,-4.824,1,0.0504,0.0662,6.88e-05,0.142,0.767,107.991,4
"Just A Kiss",2011,42,"Lady Antebellum",0.164,0.117,0.719,0.936,0.1,106.67,4.8,343.8,17,22,317,41,"country, pop","2OXidlnDThZR3zf36k6DVL",66,218840,0,"['Lady A']","['32WkQRZEVKSzVAAYqukAEA']","2011-09-13",0.593,0.639,1,-5.826,1,0.0307,0.446,0,0.0998,0.332,142.881,4
"Just A Lil Bit",2005,17,"50 Cent",0.075,0.066,0.859,0.2805,0.5,105.66,5.2,632.7,37,27,592,67,"hip-hop/rnb","4nva9EpKntUTs6CRSGBCn9",77,237707,1,"['50 Cent']","['3q7HBObVc0L8jNeTe5Gofh']","2005-03-03",0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,4
"Just Another Day",1992,10,"Jon Secada",0.019,0.104,0.877,-0.9146,1.3,98.21,4.8,382.5,18,21,324,46,"","5AoBNJQDXXEnIJGjJjZu3y",64,327427,0,"['Jon Secada']","['10n1KB2sjTrGdyuC83y8jW']","1992-01-01",0.717,0.642,1,-10.727,1,0.0287,0.0194,0.000249,0.043,0.732,105.894,4
"Just Between You And Me",1990,57,"Lou Gramm",0.123,0.124,0.753,0.923,1.3,98.21,4.8,478.8,27,25,393,53,"rock","5fsU7AtSTp0zySUf46hwbt",51,235560,0,"['April Wine']","['1JHzh1ETQTMoFb2CgncnTL']","1981",0.511,0.308,7,-15.021,1,0.0247,0.408,2.2e-05,0.15,0.377,83.546,4
"Just Can't Get Enough",2011,10,"Black Eyed Peas",0.172,0.023,0.806,0.9976,1.3,98.21,4.8,603,63,41,497,69,"pop","722VDzYA6hVjmmtyStL00t",28,224293,0,"['Depeche Mode']","['762310PdDnwsDxAQxzQkfX']","1979",0.789,0.862,0,-5.781,1,0.0332,0.567,0.0199,0.175,0.924,127.261,4
"Just Dance",2009,3,"Lady Gaga",0.123,0.054,0.823,0.9871,2.9,88.74,5.2,656.1,53,26,518,58,"electronic/dance, pop","4Cv2s1Eg5MyMqiH9lqcLlL",0,244055,0,"['Lady Gaga', ""Colby O'Donis""]","['1HY2Jd0NmPuamShAr6KMms', '7fObcBw9VM3x7ntWKCYl0z']","2021-04-13",0.813,0.74,1,-4.668,0,0.0327,0.0318,1.43e-05,0.166,0.699,118.976,4
"Just Fine",2008,82,"Mary J. Blige",0.346,0.047,0.608,0.9993,1.7,97.2,5.2,724.5,29,34,586,70,"","33vzOPcd9FRirYGlCu32x4",66,242133,0,"['Mary J. Blige']","['1XkoF8ryArs86LZvFOkbyr']","2007-01-01",0.923,0.795,11,-3.61,0,0.117,0.0394,0.000565,0.101,0.588,123.021,4
"Just Kickin' It",1993,55,"Xscape",0.115,0.008,0.877,0.9744,-0.3,107.69,4.4,255.6,13,18,233,35,"","2CG9mGkKC6IQE5lEjDioEi",52,204057,1,"['Xscape']","['5z2cHsOmmmWcAPNG1oEhw0']","1993-10-12",0.692,0.353,1,-12.872,0,0.0613,0.0571,2.26e-05,0.579,0.73,80.902,4
"Just Kickin' It",1994,69,"Xscape",0.115,0.008,0.877,0.9744,-0.3,107.69,4.4,255.6,13,18,233,35,"","2CG9mGkKC6IQE5lEjDioEi",52,204057,1,"['Xscape']","['5z2cHsOmmmWcAPNG1oEhw0']","1993-10-12",0.692,0.353,1,-12.872,0,0.0613,0.0571,2.26e-05,0.579,0.73,80.902,4
"Just Like Jesse James",1990,77,"Cher",0.12,0.128,0.752,-0.1038,1.3,98.21,4.8,549.9,28,30,456,64,"electronic/dance, disco, folk, pop, hip-hop/rnb, rock","5AnPcwJFg78VhLWdpchOHn",39,245600,0,"['Cher']","['72OaDtakiy6yFqkt4TsiFt']","1992-11-09",0.397,0.575,8,-10.222,1,0.033,0.149,0,0.116,0.455,138.226,4
"Just Lose It",2004,98,"Eminem",0.105,0.114,0.78,-0.8308,1.3,98.21,4.8,844.2,74,39,718,102,"hip-hop/rnb, religious, alternative/indie","0qcjuYtMWhBjXg0Xwt5SzS",68,248680,1,"['Eminem']","['7dGJo4pcD2V6oG8kP0tJRR']","2004-11-12",0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,4
"Just Take My Heart",1992,95,"Mr. Big",0.093,0.052,0.856,0.9128,1.7,97.2,5.2,220.5,16,10,177,22,"","3oNACbAyQV0M1omkIK6Dyq",33,263427,0,"['Mr. Big']","['5OfhOoKunSnuubxxRML8J3']","1996-11-25",0.614,0.405,0,-7.619,1,0.0311,0.531,0,0.106,0.164,84.386,4
"Just The Way You Are",2010,18,"Bruno Mars",0.24,0.03,0.731,0.997,1.3,98.21,4.8,343.8,16,20,287,36,"pop","5hfrg3wrfKSRBAu8VrHKgR",9,285387,0,"['Leslie Cheung']","['2g0QLUYku8AuPVK2udRV7i']","1978-01-01",0.354,0.371,2,-8.581,1,0.0363,0.764,0.000708,0.435,0.243,67.146,4
"Just The Way You Are",2011,15,"Bruno Mars",0.24,0.03,0.731,0.997,1.3,98.21,4.8,343.8,16,20,287,36,"pop","5hfrg3wrfKSRBAu8VrHKgR",9,285387,0,"['Leslie Cheung']","['2g0QLUYku8AuPVK2udRV7i']","1978-01-01",0.354,0.371,2,-8.581,1,0.0363,0.764,0.000708,0.435,0.243,67.146,4
"Just To See Her",1987,87,"Smokey Robinson",0.1,0.023,0.877,0.9696,-0.7,108.7,4,354.6,16,31,311,58,"hip-hop/rnb, soul","7LOYcC6phKAVOckgmVZJJT",57,244027,0,"['Smokey Robinson']","['0h9smro0z3HqUbD94jotU8']","1987-01-01",0.821,0.379,4,-15.489,0,0.0334,0.153,0,0.0839,0.914,109.123,4
"Justify My Love",1991,21,"Madonna",0.336,0.021,0.643,0.998,1.7,91.78,4,279,27,19,218,43,"electronic/dance, electronic/dance, pop","6BWRvw630R8z2vNMok6quI",51,294267,0,"['Madonna']","['6tbjWDEIzxoDsBA1FuhfPW']","2009-09-18",0.705,0.821,1,-7.085,1,0.128,0.00244,0.684,0.0572,0.456,99.642,4
"Karma",2005,56,"Alicia Keys",0.026,0.13,0.845,-0.9891,1.3,98.21,4.8,501.3,20,37,421,56,"pop, hip-hop/rnb, soul","5jBTISiHuXYKY2KfH7XCOM",23,220213,0,"['Cokelat']","['5rQKEmDZVf5rbicQAWGEOp']","2002-07-03",0.627,0.791,4,-7.955,1,0.039,0.0541,1.19e-06,0.095,0.434,108.863,3
"Keep Coming Back",1992,92,"Richard Marx",0.09,0.115,0.795,-0.6896,0.5,105.66,5.2,237.6,16,10,210,25,"pop","0GMFC1osUTm2qKycgHdwWD",34,409360,0,"['Richard Marx']","['0grdhNhiRLFBaFVyybqsj6']","1997-01-01",0.72,0.478,9,-11.074,1,0.0239,0.115,2.27e-05,0.104,0.672,97.073,4
"Keep Holding On",2007,64,"Avril Lavigne",0.09,0.048,0.861,0.9572,1.7,97.2,5.2,476.1,23,33,392,49,"rock","4UPcXTh26ilb7owtuyHqNI",65,239907,0,"['Avril Lavigne']","['0p4nmQO2msCgU4IF37Wi3j']","2007-04-17",0.162,0.786,7,-2.353,1,0.038,0.0374,0,0.143,0.138,161.192,3
"Keep It Comin'",1992,94,"Keith Sweat",0.195,0.021,0.784,0.9896,0.9,99.23,4.4,230.4,22,10,192,30,"hip-hop/rnb","6zwOWgENLbmgzJWbrZhRaB",27,289147,0,"['The Jones Girls']","['7aHa6IZwZ13FoC5AXFkCSh']","1984",0.792,0.63,5,-8.184,0,0.0768,0.112,0.0248,0.102,0.954,121.903,4
"Keep On Movin'",1989,100,"Soul II Soul",0.152,0.055,0.793,0.9615,0.5,100.24,4,265.5,8,41,218,39,"","3bDpEvIfU5lk8Hd066WSuN",47,197333,0,"['Five', 'Steve Mac']","['6rEzedK7cKWjeQWdAYvWVG', '78E5Zx38dgv90Q7VN2AplD']","2001",0.744,0.851,7,-7.783,1,0.0336,0.0389,0,0.0722,0.961,135.014,4
"Keep On Walkin'",1992,61,"CeCe Peniston",0.029,0.055,0.916,-0.6421,-0.7,108.7,4,309.6,23,24,276,54,"electronic/dance, pop","5Rg4i5SEzUXAiztaIwG3Qd",45,270838,0,"['CeCe Peniston']","['5UoVLCWzOKMIJ9iioof9OD']","1992-01-01",0.766,0.712,6,-12.111,1,0.0427,0.00291,0.0201,0.226,0.655,104.974,4
"Keep Their Heads Ringin'",1995,53,"Dr. Dre",0.07,0.051,0.879,0.5731,0.9,99.23,4.4,817.2,71,29,698,103,"","7jIujRjK5JKNrMCcAvYUTN",62,305573,1,"['Dr. Dre']","['6DPYiyq5kWVQS4RGwxzPC7']","1995-04-11",0.672,0.777,9,-4.238,0,0.0956,0.0379,0.00141,0.159,0.238,90.575,4
"Keep Ya Head Up",1994,61,"2Pac",0.095,0.129,0.776,-0.987,2.1,96.18,5.6,917.1,85,12,777,80,"","1esneM3ie49YWiFbWTwPep",55,119189,0,"[""Yun' Ray""]","['2Lc63Emgdhc7Y3f4CHaTmm']","2020-06-22",0.659,0.547,10,-11.259,1,0.211,0.474,0,0.137,0.378,147.541,4
"Keep Your Hands To Yourself",1987,35,"Georgia Satellites",0.037,0.23,0.733,-0.9906,2.9,94.15,6.4,253.8,15,5,214,18,"","1BxqzBVeusLt00wy6Q0AUb",39,218227,0,"['Hank Williams, Jr.']","['2dyeCWctcFRt3Pha76ONgb']","1987",0.697,0.804,9,-9.345,1,0.0341,0.103,6.94e-06,0.0463,0.727,115.904,4
"Kick The Dust Up",2015,87,"Luke Bryan",0.08,0,0.92,0.9753,-0.3,107.69,4.4,375.3,23,25,338,53,"country","5g15o2Sm55Hn9ShK5yEXgp",67,190587,0,"['Luke Bryan']","['0BvkDsjIUla7X0k6CSWh1I']","2015-08-07",0.597,0.86,1,-2.315,1,0.0461,0.196,0,0.087,0.818,172.064,4
"King For A Day",1986,96,"Thompson Twins",0.24,0.043,0.718,0.9983,-0.7,108.7,4,422.1,13,50,375,69,"","1IT0WQk5J8NsaeII8ktdlZ",73,236293,1,"['Pierce The Veil', 'Kellin Quinn']","['4iJLPqClelZOBCBifm8Fzv', '3M9XAM57a4qFz3v6Lq27t2']","2012-07-17",0.403,0.965,6,-2.238,1,0.0964,3.81e-05,0.000276,0.341,0.431,112.363,4
"Kiss Me",1999,6,"Sixpence None The Richer",0.234,0.038,0.728,0.9891,0.9,99.23,4.4,198,15,15,167,27,"pop, rock","3ea2o0Si2snXga3o0Q7pqP",38,173125,0,"['Karl Killing']","['586Rqc4ZLh7QPaMkIx1zEN']","2020-12-07",0.617,0.333,1,-11.871,1,0.0261,0.331,0.06,0.106,0.354,96.014,4
"Kissin' You",1996,47,"Total",0.346,0.064,0.59,0.9974,-0.3,107.69,4.4,260.1,15,26,239,37,"","1e5DTpM1WeggytDXbphivX",56,282333,0,"['Total']","['1urjDGTd4iBze91Z1W1gu7']","1996-01-30",0.746,0.493,11,-9.427,0,0.0997,0.302,0.00957,0.109,0.878,82.04,4
"Knee Deep",2011,80,"Zac Brown Band",0.189,0.118,0.694,0.9861,2.5,89.75,4.8,415.8,28,19,332,44,"country","5QyYLYNVAue9aS3wWxcroS",41,314707,0,"['TM Juke', 'Alice Russell', 'Jim Oxborough']","['4awnjjqiUnSBA4ucPVbF8R', '1ga4lWS7NtKo4r9jNSWumc', '5DiB2FgvCErW739ImWmmBQ']","2003-10-13",0.684,0.419,6,-12.519,1,0.0446,0.417,0.0115,0.35,0.476,80.017,4
"Knock You Down",2009,15,"Keri Hilson",0.115,0.071,0.814,0.9883,1.3,98.21,4.8,832.5,66,47,715,97,"pop","0JmGVy7IzUM27My3UuEOOZ",65,326187,0,"['Keri Hilson', 'Kanye West', 'Ne-Yo']","['63wjoROpeh5f11Qm93UiJ1', '5K4W6rqBFWDnAN6FQUkS6x', '21E3waRsmPlU7jZsS13rcj']","2009-01-01",0.588,0.877,8,-4.78,1,0.16,0.00952,0,0.171,0.645,155.165,4
"Kokomo",1988,42,"Beach Boys",0.104,0.005,0.891,0.9868,2.9,83.32,4,452.7,35,35,320,54,"pop, rock","6KeFQbhm8pvtGYjFmxhaDK",26,180773,0,"['Little Feat']","['0ZIwOAzDuGPspzK7yiTc4S']","1979-01-01",0.655,0.468,9,-13.453,1,0.0322,0.402,5.78e-05,0.0434,0.864,91.361,4
"Kryptonite",2001,44,"3 Doors Down",0.104,0.122,0.774,-0.7929,2.1,96.18,5.6,344.7,18,21,295,30,"rock","5DEE1l71wNi0ont1pJobTG",35,224413,1,"['Big2']","['3B1Z5CuKo6kA4NzitgWwWV']","2010-01-01",0.838,0.489,7,-5.379,0,0.0456,0.214,0.258,0.073,0.186,112.968,4
"Kryptonite",2000,15,"3 Doors Down",0.104,0.122,0.774,-0.7929,2.1,96.18,5.6,344.7,18,21,295,30,"rock","5DEE1l71wNi0ont1pJobTG",35,224413,1,"['Big2']","['3B1Z5CuKo6kA4NzitgWwWV']","2010-01-01",0.838,0.489,7,-5.379,0,0.0456,0.214,0.258,0.073,0.186,112.968,4
"Kyrie",1986,9,"Mr. Mister",0.015,0.048,0.937,-0.8378,2.5,89.75,4.8,385.2,20,57,308,42,"","2zTQhW5ianVaYDR3CXOmr5",14,125787,0,"['Les Troubadours Du Roi Baudouin']","['1nty8lUvVyvv41tOQZSexC']","1958-01-01",0.273,0.808,0,-9.528,0,0.0393,0.164,0,0.2,0.339,77.139,4
"La Bamba",1987,11,"Los Lobos",0,0.034,0.966,-0.5267,4.5,73.85,4.4,198,18,22,134,22,"blues, folk, rock","5zP8vxqHkq5J9It3PmmdS4",12,140934,0,"['Conjunto Jarocho Lindo Veracruz']","['1G2qHYmNah4PuOrAAWpwUU']","1974-01-01",0.534,0.89,11,-7.776,0,0.0869,0.76,0.00249,0.452,0.824,121.523,4
"La Isla Bonita",1987,58,"Madonna",0.178,0.007,0.815,0.9934,2.1,90.77,4.4,347.4,29,32,277,45,"electronic/dance, electronic/dance, pop","6r8k1vznHrzlEKYxL4dZEe",72,242320,0,"['Madonna']","['6tbjWDEIzxoDsBA1FuhfPW']","1986-06-30",0.725,0.612,1,-10.706,0,0.0372,0.302,1.63e-05,0.0548,0.965,99.978,4
"La La La",2014,82,"Naughty Boy",0.064,0.104,0.832,-0.9481,0.1,106.67,4.8,401.4,15,38,382,52,"","1c0hSQE4nUQBUDkxom2hEe",33,209169,0,"['Herceg', 'Opitz Barbara', 'Misshmusic']","['029rFJVCRchYobJ2WlKWuE', '4y7mox1TE1daIcfdx3tpCg', '6PD6eSZM8ulCg5PRU6mEII']","2018-05-29",0.693,0.702,1,-3.46,0,0.118,0.177,0,0.0781,0.521,194.002,4
"Landslide",2003,35,"Dixie Chicks",0.189,0,0.811,0.9862,2.5,89.75,4.8,236.7,17,13,189,27,"country, folk","65nCVhtlWYUzNvcM1MYp4l",56,228480,0,"['The Chicks']","['25IG9fa7cbdmCIy3OnuH57']","2010",0.574,0.4,2,-8.387,1,0.0273,0.569,6.19e-06,0.164,0.512,146.018,4
"Last Kiss",1999,23,"Pearl Jam",0.147,0.069,0.784,0.9721,1.3,98.21,4.8,320.4,29,16,269,35,"rock","0QnONzv3TvHAWk294h6DaQ",72,195467,0,"['Pearl Jam']","['1w5Kfo2jwwIPruYS2UWh56']","1999",0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,4
"Latch",2014,28,"Disclosure",0.124,0.008,0.868,0.9887,2.1,101.59,6.8,367.2,13,14,325,26,"","51ODNNDZm21HU7wI7cccRr",73,255632,0,"['Disclosure', 'Sam Smith']","['6nS5roXSAGhTGr34W6n7Et', '2wY79sveU1sp5g7SokKOiI']","2013-06-03",0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,4
"Lately",1993,15,"Jodeci",0.197,0.077,0.726,0.9815,0.9,99.23,4.4,342,35,33,277,41,"","1vS3pDcCexx2RWXRdoT4Os",53,231393,0,"['Imany']","['74eY8wbrhhVD7pACbBHwHw']","2016-08-26",0.254,0.284,7,-10.254,1,0.0364,0.906,7.4e-05,0.104,0.214,172.971,4
"Lay Me Down",2015,81,"Sam Smith",0.139,0.102,0.759,0.8688,0.1,106.67,4.8,244.8,16,10,213,27,"pop","4L0nc0tHfDjr3HlAm1EFeu",65,215147,1,"['Dirty Heads', 'Rome of Sublime']","['6GkJh85o22LfD2vgL9DP6f', '14s7GwtIinwKEtNA1hKpzr']","2012-09-03",0.668,0.78,7,-6.481,1,0.0901,0.0487,0,0.107,0.739,170.032,4
"Lay Your Hands On Me",1989,82,"Bon Jovi",0.081,0,0.919,0.9826,-0.7,114.12,5.2,414.9,21,36,399,48,"rock","4oNktvBDV8PNZqZh6MgwZ3",47,358760,0,"['Bon Jovi']","['58lV9VcRSjABbAbfWS6skp']","1988-09-13",0.259,0.912,2,-5.665,1,0.0728,0.0268,1.98e-06,0.241,0.283,99.738,4
"Lay Your Hands On Me",1985,84,"Thompson Twins",0.122,0.031,0.847,0.9818,-1.8,117.16,4,338.4,10,29,324,55,"","4oNktvBDV8PNZqZh6MgwZ3",47,358760,0,"['Bon Jovi']","['58lV9VcRSjABbAbfWS6skp']","1988-09-13",0.259,0.912,2,-5.665,1,0.0728,0.0268,1.98e-06,0.241,0.283,99.738,4
"Lean Back",2004,10,"Terror Squad",0.086,0.135,0.779,-0.9883,1.3,98.21,4.8,730.8,80,33,635,80,"","4K0ifpgptOfb3eHHiiwjyT",37,247427,1,"['Terror Squad', 'Fat Joe', 'Remy Ma']","['2BvzbqWWwLN11XGBYgDZzx', '3ScY9CQxNLQei8Umvpx5g6', '39mHYiNmLR7p8PXNG8Wll6']","2009-01-01",0.799,0.916,1,-3.344,1,0.471,0.11,0,0.0746,0.697,126.687,5
"Lean On",2015,16,"Major Lazer",0.147,0.187,0.665,-0.7691,-0.3,107.69,4.4,315.9,10,34,278,42,"electronic/dance, electronic/dance","4UKJUbcuStnnxLeJmVJsSc",55,176561,0,"['Major Lazer', 'MØ', 'DJ Snake']","['738wLrAtLtCtFOLvQBXOXp', '0bdfiayQAKewqEvaU6rXCv', '540vIaP2JwjQb9dm3aArA4']","2015-11-27",0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4
"Lean Wit It, Rock Wit It",2006,25,"Dem Franchize Boyz",0.058,0.053,0.889,0.7261,1.3,103.63,6,594.9,43,25,564,56,"","7cVmKBwzPsh4Fmb6SplfEm",61,229813,1,"['Dem Franchize Boyz', 'Peanut', 'Charlay']","['0VKTLKamj4IH8OfQbUL0kq', '3ePtiHg3lMjWFLlbIKkCRD', '4FZBzAqTsS12zKdb9Gr2uz']","2006-01-01",0.886,0.62,5,-5.854,1,0.307,0.082,0,0.1,0.6,76.035,4
"Leavin'",2008,28,"Jesse McCartney",0.145,0.117,0.738,0.8854,0.1,106.67,4.8,411.3,13,29,375,47,"pop","20ORwCJusz4KS2PbTPVNKo",65,216880,0,"['Jesse McCartney']","['2Hjj68yyUPiC0HKEOigcEp']","2008",0.687,0.71,9,-5.84,1,0.0522,0.0283,3.71e-06,0.0689,0.886,79.235,4
"Lesson In Leavin'",1999,93,"Jo Dee Messina",0.201,0.036,0.763,0.9965,2.1,90.77,4.4,439.2,15,26,339,50,"country","2g0BAZVaLlK8GeTVzF6hQ6",58,220200,0,"['Jo Dee Messina']","['3ltFy7g6KKQPPttsdOMlq3']","1998-03-17",0.612,0.804,7,-7.275,1,0.0543,0.273,0,0.311,0.841,80.771,4
"Let Her Cry",1995,26,"Hootie and The Blowfish",0.11,0.13,0.76,-0.7521,-0.7,114.12,5.2,404.1,21,23,386,47,"","6NGi23FFKq9tH5NR1NcTw2",65,318533,0,"['Hootie & The Blowfish']","['08ct2eZF5lUPdJpHwNKWof']","1994-07-01",0.352,0.698,7,-6.278,1,0.0303,0.0353,0,0.113,0.256,142.57,4
"Let Her Go",2013,97,"Passenger",0.163,0.103,0.733,0.9868,1.7,97.2,5.2,459,10,41,398,47,"","4bzBPrGYD3fQfAadLgIiwT",67,252733,0,"['Passenger']","['0gadJ2b9A4SKsB1RFkBb66']","2013-08-26",0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897,4
"Let Her Go",2014,19,"Passenger",0.163,0.103,0.733,0.9868,1.7,97.2,5.2,459,10,41,398,47,"","4bzBPrGYD3fQfAadLgIiwT",67,252733,0,"['Passenger']","['0gadJ2b9A4SKsB1RFkBb66']","2013-08-26",0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897,4
"Let It Go",2007,65,"Keyshia Cole",0.105,0.081,0.814,0.98,-0.3,107.69,4.4,870.3,45,75,794,128,"","1aR6W01r094onPc4O2avEp",53,283186,0,"['Def Leppard']","['6H1RjVyNruCmrBEWRbD0VZ']","1981-07-11",0.409,0.915,2,-7.205,1,0.0667,0.00444,0.0022,0.342,0.409,138.143,4
"Let It Go",1997,100,"Ray J",0.227,0.059,0.714,0.9932,1.3,98.21,4.8,336.6,27,27,289,41,"","1aR6W01r094onPc4O2avEp",53,283186,0,"['Def Leppard']","['6H1RjVyNruCmrBEWRbD0VZ']","1981-07-11",0.409,0.915,2,-7.205,1,0.0667,0.00444,0.0022,0.342,0.409,138.143,4
"Let It Rock",2008,65,"Kevin Rudolf",0.128,0.104,0.767,0.8496,0.5,100.24,4,526.5,46,41,432,84,"","79tKDQYq3mdJbM4zUUPseb",20,231173,1,"['Kevin Rudolf', 'Lil Wayne']","['0Chxmm4XMM87mJOHvyiUzL', '55Aa2cqylxrFIXC767Z865']","2008-01-01",0.607,0.784,7,-4.41,1,0.0397,0.000684,0,0.0678,0.442,113.172,4
"Let It Rock",2009,32,"Kevin Rudolf",0.128,0.104,0.767,0.8496,0.5,100.24,4,526.5,46,41,432,84,"","79tKDQYq3mdJbM4zUUPseb",20,231173,1,"['Kevin Rudolf', 'Lil Wayne']","['0Chxmm4XMM87mJOHvyiUzL', '55Aa2cqylxrFIXC767Z865']","2008-01-01",0.607,0.784,7,-4.41,1,0.0397,0.000684,0,0.0678,0.442,113.172,4
"Let Me Go",2005,38,"3 Doors Down",0.233,0.043,0.724,0.9979,0.1,106.67,4.8,343.8,8,25,323,43,"rock","1mDdnnToVrStF8qEqLuhSl",22,207133,0,"['Bread']","['70ZTdbPEcEugBNay4MvxfL']","1972",0.438,0.408,0,-11.836,1,0.0337,0.827,5.86e-06,0.0946,0.335,75.263,4
"Let Me Hold You",2005,29,"Bow Wow",0.077,0.067,0.855,0.6271,0.9,99.23,4.4,577.8,47,133,496,76,"","13rtgTDK9w1clbgXpGuW3y",64,202543,0,"['Netsky', 'Hybrid Minds']","['5TgQ66WuWkoQ2xYxaSTnVP', '05lF0DUkLJqiW5o70SScyR']","2020-10-30",0.458,0.724,8,-3.706,1,0.0478,0.367,0,0.0912,0.18,172.79,4
"Let's Get It Started",2004,88,"Black Eyed Peas",0.041,0.061,0.898,-0.9282,1.7,97.2,5.2,723.6,44,30,598,72,"pop","28jHD8xBLnN8esbroQ6zz8",63,227880,0,"['Black Eyed Peas']","['1yxSLGMDHlW21z4YXirZDS']","2007-01-01",0.781,0.723,11,-5.564,0,0.107,0.102,0,0.162,0.764,104.972,4
"Let's Get Married",2000,46,"Jagged Edge",0.095,0.042,0.863,0.8966,2.5,95.17,6,315.9,33,8,270,27,"hip-hop/rnb, hip-hop/rnb","1nMp3fQfV1BqADOjuicW9T",42,259093,0,"['The Proclaimers']","['1A92IAcd7A6npCA33oGM5i']","1994-03-07",0.686,0.685,7,-11.134,1,0.0361,0.378,0,0.107,0.726,115.102,3
"Let's Get Rocked",1992,98,"Def Leppard",0.062,0.045,0.893,0.8991,-0.3,107.69,4.4,581.4,41,36,510,73,"rock","0LoH6lFQLNscy3RyljAewK",56,295957,0,"['Def Leppard']","['6H1RjVyNruCmrBEWRbD0VZ']","1992-03-31",0.564,0.888,5,-6.763,1,0.0325,0.0109,6.68e-05,0.177,0.526,91.989,4
"Let's Go",2012,65,"Calvin Harris",0.093,0.035,0.872,0.927,2.5,89.75,4.8,301.5,12,41,233,32,"electronic/dance, disco, electronic/dance","0tGY4dISzb5Zc74TDKzj9J",10,204320,0,"['The Monroes']","['5e6KN1XMdBpyWXF4KrSdrx']","1985",0.706,0.954,7,-5.569,1,0.0344,0.474,0.0362,0.279,0.847,117.527,4
"Let's Ride",1998,27,"Montell Jordan",0.14,0.036,0.824,0.9937,-0.7,108.7,4,566.1,61,16,495,84,"","4xeCHrtDwf5QMRjNHSMukw",31,261267,1,"['Choclair']","['6Ku2nSbcjRann6nTPimcFS']","1999-11-04",0.753,0.789,9,-6.224,0,0.36,0.0763,0,0.333,0.785,100.626,4
